Transaction_ID,Order_ID,Payment_Mode,Amount,Transaction_Status
TXN700667,503249,Cash,970.33,Success
TXN700668,500227,Debit Card,587.69,Pending
TXN700669,500180,Cash,831.88,Success
TXN700670,502711,UPI,1399.66,Failed
TXN700671,504620,,877.8,Success
TXN700672,501557,Cash,838.02,Success
TXN700673,501449,Cash,807.66,Success
TXN700674,503469,,1380.5,Failed
TXN700675,502935,UPI,478.22,Success
TXN700676,500528,UPI,1270.95,Success
TXN700677,501021,Wallet,168.51,Failed
TXN700678,502976,Wallet,667.99,Refunded
TXN700679,504179,,625.65,Success
TXN700680,502468,Cash,881.49,Success
TXN700681,504605,UPI,1189.05,Success
TXN700682,502619,Cash,1100.05,Refunded
TXN700683,502484,,1234.26,Failed
TXN700684,500451,UPI,530.31,Success
TXN700685,501424,Credit Card,490.48,Failed
TXN700686,502082,UPI,1204.04,Success
TXN700687,502613,Cash,201.63,Pending
TXN700688,502856,UPI,587.41,Success
TXN700689,501504,Cash,1115.17,Success
TXN700690,504130,UPI,1346.31,Failed
TXN700691,502230,Cash,1037.4,Pending
TXN700692,500628,UPI,-49.01,Failed
TXN700693,501505,Wallet,190.63,Success
TXN700694,500430,Credit Card,1131.83,Pending
TXN700695,504644,Debit Card,427.7,Refunded
TXN700696,502813,UPI,408.69,Refunded
TXN700697,500473,UPI,586.82,Success
TXN700698,500868,UPI,213.95,Success
TXN700699,500990,Cash,290.02,Success
TXN700700,500352,UPI,534.12,Success
TXN700701,501321,Cash,392.12,Failed
TXN700702,502615,UPI,282.6,Success
TXN700703,504395,Debit Card,520.73,Failed
TXN700704,501171,Credit Card,348.95,Success
TXN700705,503651,Cash,610.59,Refunded
TXN700706,504461,Cash,268.57,Success
TXN700707,504158,Cash,489.39,Success
TXN700708,501135,UPI,893.43,Success
TXN700709,503927,UPI,963.13,Success
TXN700710,500826,Cash,132.76,Success
TXN700711,500913,,1054.64,Success
TXN700712,501621,Cash,337.19,Success
TXN700713,501873,,979.04,Refunded
TXN700714,501691,Debit Card,287.48,Success
TXN700715,504929,Cash,1178.7,Success
TXN700716,500650,Wallet,501.5,Success
TXN700717,503235,Debit Card,325.89,Success
TXN700718,504243,Wallet,1322.78,Success
TXN700719,502242,Debit Card,1151.64,Pending
TXN700720,504690,Wallet,634.29,Success
TXN700721,502785,Cash,690.95,Refunded
TXN700722,501583,Wallet,369.83,Failed
TXN700723,502955,Credit Card,1299.56,Success
TXN700724,500026,UPI,927.78,Failed
TXN700725,501014,Debit Card,984.47,Refunded
TXN700726,502981,,618.94,Success
TXN700727,501923,Debit Card,1283.11,Failed
TXN700728,503185,Cash,1274.1,Success
TXN700729,503194,Cash,321.34,Success
TXN700730,500500,UPI,378.12,Success
TXN700731,504703,Cash,286.2,Success
TXN700732,500207,Cash,1396.99,Success
TXN700733,500371,,1065.4,Success
TXN700734,504210,Cash,340.4,Failed
TXN700735,502783,Debit Card,165.42,Success
TXN700736,501338,Wallet,839.31,Success
TXN700737,504986,UPI,436.35,Success
TXN700738,504345,UPI,327.93,Failed
TXN700739,502696,Debit Card,1130.52,Success
TXN700740,504205,Cash,433.41,Failed
TXN700741,504299,UPI,1288.44,Success
TXN700742,501248,Cash,895.92,Pending
TXN700743,501400,Wallet,518.1,Success
TXN700744,503892,Debit Card,1029.95,Failed
TXN700745,502677,Cash,174.19,Failed
TXN700746,502550,UPI,1092.44,Success
TXN700747,504816,Cash,276.67,Success
TXN700748,501327,,1121.51,Failed
TXN700749,500594,UPI,1298.96,Success
TXN700750,501443,UPI,621.0,Success
TXN700751,501210,Cash,740.86,Success
TXN700752,504412,UPI,292.01,Success
TXN700753,501275,Cash,1354.08,Success
TXN700754,502466,UPI,997.33,Success
TXN700755,501285,UPI,1244.34,Success
TXN700756,501333,Debit Card,140.7,Failed
TXN700757,503764,,1238.63,Success
TXN700758,503800,,1319.63,Success
TXN700759,504842,Cash,853.03,Failed
TXN700760,504879,UPI,371.87,Refunded
TXN700761,503853,Debit Card,426.54,Failed
TXN700762,503343,Debit Card,675.65,Success
TXN700763,501620,,436.6,Success
TXN700764,501458,Cash,622.37,Refunded
TXN700765,503477,Wallet,369.19,Success
TXN700766,503623,,705.29,Refunded
TXN700767,501551,Debit Card,722.17,Failed
TXN700768,501700,Credit Card,858.91,Success
TXN700769,500784,UPI,1298.89,Success
TXN700770,504727,Debit Card,1263.79,Success
TXN700771,504220,Wallet,1128.43,Success
TXN700772,504200,Wallet,578.08,Failed
TXN700773,503503,UPI,466.88,Success
TXN700774,502519,Cash,1260.51,Success
TXN700775,503398,Cash,450.44,Failed
TXN700776,500173,Cash,1360.08,Refunded
TXN700777,504904,Wallet,1219.54,Success
TXN700778,504728,Cash,716.21,Success
TXN700779,504735,Cash,965.36,Failed
TXN700780,501740,Cash,630.34,Success
TXN700781,504521,Cash,918.71,Success
TXN700782,502136,Debit Card,277.88,Success
TXN700783,502355,Cash,1143.91,Success
TXN700784,500832,Wallet,825.88,Success
TXN700785,502231,Cash,944.39,Success
TXN700786,501800,Wallet,231.04,Success
TXN700787,500132,UPI,1324.21,Success
TXN700788,500127,,354.24,Success
TXN700789,500663,Debit Card,357.65,Failed
TXN700790,503881,Wallet,1302.52,Success
TXN700791,500961,Cash,910.85,Success
TXN700792,500205,UPI,752.82,Pending
TXN700793,501573,,1007.95,Success
TXN700794,500630,UPI,818.96,Failed
TXN700795,502884,Debit Card,427.25,Success
TXN700796,503951,UPI,794.0,Pending
TXN700797,503197,Credit Card,760.42,Success
TXN700798,501831,UPI,1030.38,Success
TXN700799,504704,Cash,-70.19,Failed
TXN700800,504829,Wallet,1182.96,Failed
TXN700801,502845,Debit Card,188.74,Failed
TXN700802,504262,Cash,199.04,Success
TXN700803,503491,UPI,1084.56,Failed
TXN700804,504278,Wallet,1147.01,Success
TXN700805,502129,Cash,802.01,Success
TXN700806,503956,UPI,1236.24,Success
TXN700807,501143,UPI,844.21,Pending
TXN700808,500647,UPI,1115.12,Success
TXN700809,501559,Credit Card,829.05,Success
TXN700810,501878,Cash,984.21,Success
TXN700811,500104,UPI,195.62,Failed
TXN700812,503707,Wallet,1353.27,Success
TXN700813,500786,Cash,989.08,Success
TXN700814,500666,Credit Card,200.78,Success
TXN700815,503458,Debit Card,654.8,Failed
TXN700816,502971,,1333.53,Failed
TXN700817,504903,Wallet,799.51,Refunded
TXN700818,502320,Debit Card,1375.89,Success
TXN700819,501178,Cash,1179.3,Failed
TXN700820,504946,Credit Card,449.49,Success
TXN700821,502880,Debit Card,227.27,Success
TXN700822,500423,Debit Card,166.56,Success
TXN700823,504124,Cash,1303.1,Success
TXN700824,503421,Cash,870.73,Success
TXN700825,504754,UPI,184.99,Pending
TXN700826,504234,UPI,1252.7,Failed
TXN700827,501909,,141.99,Pending
TXN700828,500807,,747.11,Failed
TXN700829,500003,Wallet,1211.67,Success
TXN700830,504180,UPI,725.89,Failed
TXN700831,502799,Wallet,458.59,Success
TXN700832,502611,Cash,782.7,Success
TXN700833,500791,Cash,415.03,Refunded
TXN700834,501978,UPI,1366.68,Failed
TXN700835,500224,UPI,531.32,Success
TXN700836,501155,Wallet,1273.14,Success
TXN700837,501038,UPI,931.48,Refunded
TXN700838,501772,Credit Card,1065.64,Success
TXN700839,502372,Wallet,380.79,Success
TXN700840,500169,UPI,1025.0,Pending
TXN700841,503464,Cash,133.39,Pending
TXN700842,504911,Debit Card,1384.77,Success
TXN700843,503862,Wallet,586.03,Success
TXN700844,500881,UPI,589.85,Refunded
TXN700845,503561,UPI,753.58,Success
TXN700846,504209,Debit Card,1311.18,Success
TXN700847,500264,UPI,982.65,Success
TXN700848,501811,UPI,1265.71,Success
TXN700849,504334,Debit Card,463.16,Failed
TXN700850,501824,UPI,202.83,Failed
TXN700851,504508,UPI,1040.98,Success
TXN700852,500355,Credit Card,1244.91,Success
TXN700853,502538,UPI,508.98,Success
TXN700854,504585,UPI,1181.36,Success
TXN700855,500920,Cash,982.0,Failed
TXN700856,502768,Debit Card,672.81,Success
TXN700857,503567,Cash,836.5,Success
TXN700858,504973,,1151.95,Failed
TXN700859,503513,Wallet,666.35,Success
TXN700860,504191,Wallet,524.41,Failed
TXN700861,502253,Wallet,1299.19,Success
TXN700862,502430,Wallet,714.13,Success
TXN700863,503481,UPI,1091.02,Failed
TXN700864,503583,Cash,1242.58,Failed
TXN700865,503273,Credit Card,1025.55,Success
TXN700866,501922,Debit Card,567.65,Success
TXN700867,503802,Debit Card,808.26,Success
TXN700868,500941,Cash,295.91,Success
TXN700869,500449,Wallet,1382.29,Success
TXN700870,504167,UPI,656.94,Success
TXN700871,502514,UPI,447.87,Failed
TXN700872,501898,Debit Card,841.08,Pending
TXN700873,501410,Credit Card,683.52,Success
TXN700874,504466,,457.04,Success
TXN700875,500620,UPI,641.85,Pending
TXN700876,504472,,162.78,Pending
TXN700877,501856,Cash,333.25,Success
TXN700878,501576,Credit Card,764.84,Success
TXN700879,501414,Debit Card,282.02,Success
TXN700880,501623,,1083.27,Failed
TXN700881,502325,UPI,1379.31,Success
TXN700882,501992,Wallet,1361.12,Success
TXN700883,504226,,680.63,Failed
TXN700884,500547,Debit Card,1380.62,Pending
TXN700885,500684,UPI,185.86,Success
TXN700886,500635,Credit Card,1221.38,Success
TXN700887,502931,UPI,430.34,Pending
TXN700888,502371,Cash,821.65,Success
TXN700889,502259,Debit Card,976.2,Success
TXN700890,503485,UPI,768.57,Success
TXN700891,504839,UPI,1127.97,Failed
TXN700892,502104,,325.4,Failed
TXN700893,504283,Credit Card,1127.66,Success
TXN700894,500995,Credit Card,239.52,Refunded
TXN700895,504983,Cash,1024.43,Success
TXN700896,502422,Cash,822.85,Refunded
TXN700897,502449,,616.22,Failed
TXN700898,504968,Cash,281.09,Success
TXN700899,501533,Cash,394.18,Success
TXN700900,503646,UPI,1085.43,Success
TXN700901,501083,Cash,897.41,Refunded
TXN700902,504117,Cash,822.33,Success
TXN700903,504109,Debit Card,1197.25,Success
TXN700904,504435,UPI,520.19,Success
TXN700905,500025,UPI,403.94,Failed
TXN700906,502814,Wallet,702.05,Success
TXN700907,501916,UPI,677.99,Failed
TXN700908,503785,Cash,1366.7,Pending
TXN700909,503110,UPI,916.83,Success
TXN700910,502509,Cash,1332.4,Success
TXN700911,503975,Credit Card,431.58,Success
TXN700912,504833,Debit Card,1016.05,Success
TXN700913,500258,Cash,687.34,Pending
TXN700914,501815,Credit Card,1285.02,Success
TXN700915,500831,,1171.96,Success
TXN700916,500902,UPI,1377.34,Success
TXN700917,502245,Wallet,875.84,Success
TXN700918,503207,Credit Card,127.91,Success
TXN700919,501578,Cash,1129.7,Success
TXN700920,501550,UPI,203.08,Success
TXN700921,501283,,648.31,Pending
TXN700922,502603,,410.39,Success
TXN700923,503573,UPI,808.18,Success
TXN700924,504301,Cash,385.98,Success
TXN700925,500496,UPI,-28.05,Success
TXN700926,500718,Credit Card,770.8,Success
TXN700927,504654,UPI,725.08,Failed
TXN700928,502399,UPI,750.85,Success
TXN700929,502503,Cash,1051.43,Success
TXN700930,500986,Wallet,782.81,Success
TXN700931,504980,UPI,313.36,Success
TXN700932,501441,Wallet,643.54,Success
TXN700933,503270,,484.24,Success
TXN700934,502066,Credit Card,472.28,Success
TXN700935,503243,UPI,780.8,Success
TXN700936,500253,Cash,950.37,Success
TXN700937,501264,,774.13,Success
TXN700938,501961,Cash,134.41,Pending
TXN700939,502973,Cash,951.97,Pending
TXN700940,502209,UPI,471.68,Refunded
TXN700941,504171,Credit Card,222.65,Success
TXN700942,504485,,178.0,Success
TXN700943,502938,Wallet,269.43,Success
TXN700944,500342,Wallet,976.62,Pending
TXN700945,503943,Cash,649.89,Success
TXN700946,503473,Debit Card,262.15,Success
TXN700947,503168,,1310.01,Failed
TXN700948,502599,UPI,1167.18,Success
TXN700949,500015,UPI,245.31,Success
TXN700950,501124,Wallet,1216.57,Success
TXN700951,504814,Wallet,794.25,Success
TXN700952,504018,,978.73,Success
TXN700953,501257,Wallet,515.48,Success
TXN700954,500408,UPI,1135.73,Success
TXN700955,501266,Wallet,1263.16,Failed
TXN700956,504621,Cash,770.63,Failed
TXN700957,504505,,542.05,Success
TXN700958,500062,Credit Card,1386.77,Success
TXN700959,503425,UPI,-34.92,Success
TXN700960,504531,UPI,528.64,Failed
TXN700961,501174,,690.64,Success
TXN700962,501298,Wallet,321.48,Success
TXN700963,503388,Wallet,1343.35,Success
TXN700964,501009,,490.28,Success
TXN700965,502531,UPI,525.08,Success
TXN700966,502502,Credit Card,181.26,Success
TXN700967,501286,Cash,870.52,Failed
TXN700968,503598,Wallet,1292.4,Success
TXN700969,502232,Credit Card,342.1,Success
TXN700970,504527,Cash,853.79,Success
TXN700971,501336,Credit Card,1352.33,Failed
TXN700972,500008,Wallet,955.92,Refunded
TXN700973,504298,,723.53,Success
TXN700974,500419,,785.82,Failed
TXN700975,503687,Wallet,759.87,Success
TXN700976,500664,Debit Card,317.1,Success
TXN700977,501534,,933.76,Pending
TXN700978,500256,UPI,1289.01,Pending
TXN700979,502168,Debit Card,971.39,Pending
TXN700980,504664,UPI,1031.18,Success
TXN700981,503772,Cash,1342.78,Pending
TXN700982,500571,UPI,259.17,Success
TXN700983,500745,Debit Card,923.07,Success
TXN700984,501640,Credit Card,183.89,Success
TXN700985,501952,Cash,321.35,Success
TXN700986,501522,Cash,415.36,Success
TXN700987,502378,,536.56,Failed
TXN700988,501807,Credit Card,1261.83,Success
TXN700989,504182,Debit Card,622.42,Failed
TXN700990,504802,UPI,234.62,Success
TXN700991,503375,,-24.43,Success
TXN700992,501381,Debit Card,1147.49,Success
TXN700993,502704,,365.51,Success
TXN700994,501175,Debit Card,1202.43,Refunded
TXN700995,503850,UPI,946.27,Success
TXN700996,502496,Debit Card,1240.64,Failed
TXN700997,502954,,121.16,Success
TXN700998,504901,Cash,829.3,Failed
TXN700999,504453,UPI,849.42,Failed
TXN701000,502403,Cash,412.86,Success
TXN701001,500386,UPI,365.4,Success
TXN701002,502319,Cash,1305.9,Success
TXN701003,502632,Wallet,211.21,Success
TXN701004,500485,Wallet,394.85,Success
TXN701005,504952,,1159.34,Success
TXN701006,504202,UPI,1022.07,Success
TXN701007,501045,Cash,695.87,Success
TXN701008,502067,Credit Card,590.44,Failed
TXN701009,504800,Wallet,1313.43,Refunded
TXN701010,502313,UPI,197.02,Success
TXN701011,503042,Cash,152.19,Success
TXN701012,503765,Cash,798.07,Pending
TXN701013,503488,Cash,823.75,Failed
TXN701014,502384,UPI,1108.42,Success
TXN701015,501770,Cash,670.52,Pending
TXN701016,503221,Credit Card,1215.17,Refunded
TXN701017,504834,Wallet,1105.6,Success
TXN701018,500766,Wallet,1175.91,Success
TXN701019,500074,UPI,1067.65,Success
TXN701020,501439,,895.64,Failed
TXN701021,500602,Cash,1135.9,Success
TXN701022,500800,Wallet,999.3,Success
TXN701023,504460,UPI,473.03,Success
TXN701024,504858,Cash,759.4,Failed
TXN701025,502521,UPI,1344.34,Success
TXN701026,502729,,963.05,Success
TXN701027,503721,Cash,616.87,Success
TXN701028,504977,,973.97,Failed
TXN701029,500633,UPI,194.28,Success
TXN701030,501834,,1275.55,Pending
TXN701031,500872,Wallet,630.11,Success
TXN701032,504596,UPI,143.43,Success
TXN701033,500319,,876.89,Success
TXN701034,501296,,1123.42,Success
TXN701035,500779,Wallet,331.82,Success
TXN701036,502152,UPI,281.82,Refunded
TXN701037,502612,Debit Card,868.02,Failed
TXN701038,503371,,1246.05,Success
TXN701039,503615,Cash,1243.88,Success
TXN701040,502563,Cash,667.36,Success
TXN701041,504573,Debit Card,684.16,Success
TXN701042,503304,Credit Card,466.57,Success
TXN701043,501786,Wallet,904.54,Success
TXN701044,503780,Debit Card,685.0,Success
TXN701045,504240,,1173.31,Failed
TXN701046,502828,Cash,641.12,Success
TXN701047,504580,UPI,345.99,Success
TXN701048,504023,Debit Card,302.97,Success
TXN701049,502359,UPI,1107.82,Failed
TXN701050,501601,UPI,260.74,Pending
TXN701051,500627,Debit Card,170.64,Refunded
TXN701052,502865,,569.23,Success
TXN701053,502076,UPI,1039.08,Success
TXN701054,500596,Wallet,965.08,Success
TXN701055,503069,Wallet,1137.82,Success
TXN701056,503712,Cash,791.43,Success
TXN701057,503828,Cash,496.5,Success
TXN701058,503055,Cash,313.7,Success
TXN701059,502155,UPI,359.55,Success
TXN701060,501277,UPI,1041.62,Success
TXN701061,503946,,789.63,Failed
TXN701062,501849,UPI,386.53,Success
TXN701063,500972,Credit Card,625.86,Success
TXN701064,504146,Debit Card,806.21,Success
TXN701065,503308,Credit Card,1231.29,Refunded
TXN701066,500553,Wallet,1092.74,Success
TXN701067,500749,Wallet,1322.41,Failed
TXN701068,500732,Debit Card,1045.55,Success
TXN701069,500134,Credit Card,585.37,Success
TXN701070,500420,Credit Card,382.41,Pending
TXN701071,500462,Cash,255.11,Pending
TXN701072,503901,UPI,1219.78,Success
TXN701073,503982,Credit Card,382.76,Failed
TXN701074,503323,,315.0,Success
TXN701075,500573,UPI,1257.69,Failed
TXN701076,504401,Credit Card,1374.52,Success
TXN701077,501003,Debit Card,476.03,Pending
TXN701078,502689,Wallet,1130.33,Success
TXN701079,502206,Cash,740.45,Success
TXN701080,501649,Wallet,1101.97,Success
TXN701081,502100,Cash,183.24,Failed
TXN701082,501648,Debit Card,1167.91,Success
TXN701083,501585,Credit Card,902.59,Success
TXN701084,503459,,1110.79,Failed
TXN701085,500135,Credit Card,1094.7,Success
TXN701086,502753,Debit Card,993.95,Success
TXN701087,503876,Credit Card,726.86,Pending
TXN701088,503171,Cash,869.79,Success
TXN701089,501538,Wallet,532.6,Success
TXN701090,502735,Cash,768.37,Success
TXN701091,500043,Cash,1189.62,Pending
TXN701092,501687,UPI,633.31,Pending
TXN701093,503736,Debit Card,1253.84,Success
TXN701094,503188,Credit Card,709.97,Refunded
TXN701095,503065,UPI,496.05,Success
TXN701096,502987,,972.74,Success
TXN701097,501895,Debit Card,1358.8,Success
TXN701098,502674,Debit Card,721.04,Success
TXN701099,504884,UPI,831.53,Success
TXN701100,501197,Cash,1005.96,Success
TXN701101,500370,Debit Card,958.63,Success
TXN701102,504701,Wallet,270.34,Pending
TXN701103,504458,UPI,332.36,Success
TXN701104,502059,Debit Card,891.52,Success
TXN701105,503040,Credit Card,1077.41,Success
TXN701106,500891,UPI,1295.64,Success
TXN701107,502026,Debit Card,1197.49,Success
TXN701108,500830,UPI,296.62,Pending
TXN701109,501114,UPI,996.32,Success
TXN701110,504657,UPI,868.39,Success
TXN701111,500198,UPI,285.25,Success
TXN701112,503958,Debit Card,545.66,Success
TXN701113,502494,Cash,262.7,Success
TXN701114,504910,Credit Card,854.77,Pending
TXN701115,503737,Wallet,1378.91,Success
TXN701116,501748,Cash,1396.05,Success
TXN701117,504495,Cash,251.34,Success
TXN701118,500486,UPI,1392.16,Success
TXN701119,504355,Wallet,498.98,Success
TXN701120,504714,,1335.73,Success
TXN701121,501186,,-74.81,Success
TXN701122,503871,Debit Card,-97.99,Pending
TXN701123,500443,Cash,1143.55,Success
TXN701124,501127,Credit Card,1174.09,Success
TXN701125,502344,Cash,1145.95,Success
TXN701126,501208,UPI,276.35,Success
TXN701127,503216,Debit Card,489.35,Success
TXN701128,504713,UPI,240.07,Success
TXN701129,501747,Credit Card,540.12,Failed
TXN701130,500689,,1157.83,Success
TXN701131,501589,Credit Card,340.02,Failed
TXN701132,504691,Wallet,1161.31,Pending
TXN701133,504303,Credit Card,303.55,Success
TXN701134,503894,UPI,848.05,Success
TXN701135,501239,Debit Card,1048.5,Success
TXN701136,501986,UPI,183.3,Success
TXN701137,503817,Debit Card,531.42,Success
TXN701138,504185,Cash,1302.31,Success
TXN701139,502590,,235.66,Failed
TXN701140,502991,Debit Card,331.73,Success
TXN701141,502537,Wallet,1100.17,Failed
TXN701142,501269,UPI,932.1,Success
TXN701143,500672,Credit Card,868.73,Failed
TXN701144,500514,Debit Card,866.93,Success
TXN701145,500203,Cash,1296.52,Success
TXN701146,503035,,618.91,Success
TXN701147,504917,Cash,504.23,Refunded
TXN701148,500129,UPI,1151.64,Success
TXN701149,502634,UPI,361.84,Success
TXN701150,502889,Debit Card,-40.8,Success
TXN701151,502229,,537.03,Success
TXN701152,503148,Debit Card,555.77,Success
TXN701153,504767,Wallet,1298.44,Refunded
TXN701154,500929,Cash,1214.14,Success
TXN701155,501044,Credit Card,184.5,Success
TXN701156,502655,Cash,274.29,Success
TXN701157,501826,Cash,1088.66,Pending
TXN701158,503697,Wallet,129.48,Success
TXN701159,504909,Wallet,389.27,Failed
TXN701160,503733,Credit Card,1278.2,Success
TXN701161,504426,Credit Card,1078.25,Success
TXN701162,503677,Debit Card,495.92,Pending
TXN701163,504586,UPI,831.46,Failed
TXN701164,504507,Debit Card,225.71,Success
TXN701165,502717,Debit Card,794.38,Refunded
TXN701166,502105,Cash,1240.16,Success
TXN701167,502608,UPI,816.86,Refunded
TXN701168,502644,UPI,1255.85,Refunded
TXN701169,502560,UPI,1380.79,Failed
TXN701171,500185,Cash,562.33,Success
TXN701172,504922,Wallet,151.35,Success
TXN701173,504326,UPI,252.71,Failed
TXN701174,500144,Credit Card,885.55,Success
TXN701175,502637,Cash,1036.53,Success
TXN701176,501988,,157.88,Success
TXN701177,502118,,173.78,Pending
TXN701178,504658,Credit Card,893.55,Success
TXN701179,503585,Cash,744.05,Pending
